Content ID,Reaction Type,Sentiment,Score,Category
754eb96d-65d0-416b-aec4-4ba35836157d,peeking,neutral,35.0,tennis
754eb96d-65d0-416b-aec4-4ba35836157d,super love,positive,75.0,tennis
754eb96d-65d0-416b-aec4-4ba35836157d,want,positive,70.0,tennis
754eb96d-65d0-416b-aec4-4ba35836157d,want,positive,70.0,tennis
754eb96d-65d0-416b-aec4-4ba35836157d,worried,negative,12.0,tennis
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,adore,positive,72.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,disgust,negative,0.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,negative,10.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,negative,10.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,negative,10.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,negative,10.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,dislike,negative,10.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,hate,negative,5.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,heart,positive,60.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,indifferent,neutral,20.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,indifferent,neutral,20.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,interested,positive,30.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,like,positive,50.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,love,positive,65.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,peeking,neutral,35.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,peeking,neutral,35.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,scared,negative,15.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,scared,negative,15.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,scared,negative,15.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,super love,positive,75.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,super love,positive,75.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,super love,positive,75.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,super love,positive,75.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,worried,negative,12.0,fitness
75747dd7-8dad-4f2f-9209-62765223f3af,worried,negative,12.0,fitness
75d6b589-7fae-4a6d-b0d0-752845150e56,cherish,positive,70.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,cherish,positive,70.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,dislike,negative,10.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,dislike,negative,10.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,interested,positive,30.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,interested,positive,30.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,intrigued,positive,45.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,intrigued,positive,45.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,intrigued,positive,45.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,like,positive,50.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,worried,negative,12.0,technology
75d6b589-7fae-4a6d-b0d0-752845150e56,worried,negative,12.0,technology
760e026f-8373-4aa4-acb5-03eb102fc733,adore,positive,72.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,adore,positive,72.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,cherish,positive,70.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,cherish,positive,70.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,cherish,positive,70.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,cherish,positive,70.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,disgust,negative,0.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,dislike,negative,10.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,dislike,negative,10.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,hate,negative,5.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,heart,positive,60.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,indifferent,neutral,20.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,interested,positive,30.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,interested,positive,30.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,interested,positive,30.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,interested,positive,30.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,love,positive,65.0,food
760e026f-8373-4aa4-acb5-03eb102fc733,scared,negative,15.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,adore,positive,72.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,cherish,positive,70.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,disgust,negative,0.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,disgust,negative,0.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,interested,positive,30.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,interested,positive,30.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,interested,positive,30.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,love,positive,65.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,super love,positive,75.0,food
763560f8-e3c4-4dec-a40c-411c22d05c7b,want,positive,70.0,food
76898916-4024-4c32-909b-dd240879d76a,adore,positive,72.0,Animals
76898916-4024-4c32-909b-dd240879d76a,adore,positive,72.0,Animals
76898916-4024-4c32-909b-dd240879d76a,cherish,positive,70.0,Animals
76898916-4024-4c32-909b-dd240879d76a,disgust,negative,0.0,Animals
76898916-4024-4c32-909b-dd240879d76a,dislike,negative,10.0,Animals
76898916-4024-4c32-909b-dd240879d76a,hate,negative,5.0,Animals
76898916-4024-4c32-909b-dd240879d76a,hate,negative,5.0,Animals
76898916-4024-4c32-909b-dd240879d76a,hate,negative,5.0,Animals
76898916-4024-4c32-909b-dd240879d76a,hate,negative,5.0,Animals
76898916-4024-4c32-909b-dd240879d76a,heart,positive,60.0,Animals
76898916-4024-4c32-909b-dd240879d76a,interested,positive,30.0,Animals
76898916-4024-4c32-909b-dd240879d76a,interested,positive,30.0,Animals
76898916-4024-4c32-909b-dd240879d76a,interested,positive,30.0,Animals
76898916-4024-4c32-909b-dd240879d76a,intrigued,positive,45.0,Animals
76898916-4024-4c32-909b-dd240879d76a,intrigued,positive,45.0,Animals
76898916-4024-4c32-909b-dd240879d76a,like,positive,50.0,Animals
76898916-4024-4c32-909b-dd240879d76a,like,positive,50.0,Animals
76898916-4024-4c32-909b-dd240879d76a,love,positive,65.0,Animals
76898916-4024-4c32-909b-dd240879d76a,love,positive,65.0,Animals
76898916-4024-4c32-909b-dd240879d76a,peeking,neutral,35.0,Animals
76898916-4024-4c32-909b-dd240879d76a,peeking,neutral,35.0,Animals
76898916-4024-4c32-909b-dd240879d76a,peeking,neutral,35.0,Animals
76898916-4024-4c32-909b-dd240879d76a,scared,negative,15.0,Animals
76898916-4024-4c32-909b-dd240879d76a,scared,negative,15.0,Animals
76898916-4024-4c32-909b-dd240879d76a,super love,positive,75.0,Animals
76898916-4024-4c32-909b-dd240879d76a,super love,positive,75.0,Animals
76898916-4024-4c32-909b-dd240879d76a,super love,positive,75.0,Animals
76898916-4024-4c32-909b-dd240879d76a,super love,positive,75.0,Animals
76898916-4024-4c32-909b-dd240879d76a,super love,positive,75.0,Animals
76898916-4024-4c32-909b-dd240879d76a,worried,negative,12.0,Animals
77099957-1551-435e-b386-704d8b91a46e,adore,positive,72.0,cooking
77099957-1551-435e-b386-704d8b91a46e,cherish,positive,70.0,cooking
77099957-1551-435e-b386-704d8b91a46e,disgust,negative,0.0,cooking
77099957-1551-435e-b386-704d8b91a46e,disgust,negative,0.0,cooking
77099957-1551-435e-b386-704d8b91a46e,disgust,negative,0.0,cooking
77099957-1551-435e-b386-704d8b91a46e,dislike,negative,10.0,cooking
77099957-1551-435e-b386-704d8b91a46e,dislike,negative,10.0,cooking
77099957-1551-435e-b386-704d8b91a46e,hate,negative,5.0,cooking
77099957-1551-435e-b386-704d8b91a46e,hate,negative,5.0,cooking
77099957-1551-435e-b386-704d8b91a46e,hate,negative,5.0,cooking
77099957-1551-435e-b386-704d8b91a46e,hate,negative,5.0,cooking
77099957-1551-435e-b386-704d8b91a46e,heart,positive,60.0,cooking
77099957-1551-435e-b386-704d8b91a46e,heart,positive,60.0,cooking
77099957-1551-435e-b386-704d8b91a46e,heart,positive,60.0,cooking
77099957-1551-435e-b386-704d8b91a46e,indifferent,neutral,20.0,cooking
77099957-1551-435e-b386-704d8b91a46e,like,positive,50.0,cooking
77099957-1551-435e-b386-704d8b91a46e,love,positive,65.0,cooking
77099957-1551-435e-b386-704d8b91a46e,peeking,neutral,35.0,cooking
77099957-1551-435e-b386-704d8b91a46e,scared,negative,15.0,cooking
77099957-1551-435e-b386-704d8b91a46e,scared,negative,15.0,cooking
77099957-1551-435e-b386-704d8b91a46e,super love,positive,75.0,cooking
77099957-1551-435e-b386-704d8b91a46e,want,positive,70.0,cooking
77099957-1551-435e-b386-704d8b91a46e,want,positive,70.0,cooking
77099957-1551-435e-b386-704d8b91a46e,worried,negative,12.0,cooking
77a3ac9f-7607-411f-a280-5431c71e3943,adore,positive,72.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,adore,positive,72.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,cherish,positive,70.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,negative,0.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,negative,0.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,negative,0.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,negative,0.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,negative,10.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,negative,10.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,negative,10.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,hate,negative,5.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,heart,positive,60.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,heart,positive,60.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,neutral,20.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,neutral,20.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,interested,positive,30.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,interested,positive,30.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,interested,positive,30.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,interested,positive,30.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,positive,45.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,positive,45.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,like,positive,50.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,love,positive,65.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,peeking,neutral,35.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,scared,negative,15.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,scared,negative,15.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,scared,negative,15.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,scared,negative,15.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,scared,negative,15.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,super love,positive,75.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,want,positive,70.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,want,positive,70.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,worried,negative,12.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,worried,negative,12.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,worried,negative,12.0,tennis
77a3ac9f-7607-411f-a280-5431c71e3943,worried,negative,12.0,tennis
77b49477-2f3c-455a-b8f1-09ec2e553174,adore,positive,72.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,adore,positive,72.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,cherish,positive,70.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,disgust,negative,0.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,negative,10.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,negative,10.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,dislike,negative,10.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,hate,negative,5.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,heart,positive,60.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,heart,positive,60.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,indifferent,neutral,20.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,interested,positive,30.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,interested,positive,30.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,like,positive,50.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,like,positive,50.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,like,positive,50.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,love,positive,65.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,neutral,35.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,peeking,neutral,35.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,scared,negative,15.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,scared,negative,15.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,want,positive,70.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,want,positive,70.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,want,positive,70.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,want,positive,70.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,worried,negative,12.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,worried,negative,12.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,worried,negative,12.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,worried,negative,12.0,cooking
77b49477-2f3c-455a-b8f1-09ec2e553174,worried,negative,12.0,cooking
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,adore,positive,72.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,positive,70.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,positive,70.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,positive,70.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,disgust,negative,0.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,negative,10.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,negative,10.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,negative,5.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,negative,5.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,intrigued,positive,45.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,positive,65.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,positive,65.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,positive,65.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,peeking,neutral,35.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,want,positive,70.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,negative,12.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,negative,12.0,healthy eating
77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,negative,12.0,healthy eating
781383dc-f5ff-4d62-87df-c3557f5eced9,hate,negative,5.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,hate,negative,5.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,heart,positive,60.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,indifferent,neutral,20.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,like,positive,50.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,peeking,neutral,35.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,scared,negative,15.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,super love,positive,75.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,super love,positive,75.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,worried,negative,12.0,technology
781383dc-f5ff-4d62-87df-c3557f5eced9,worried,negative,12.0,technology
78461336-26e2-4d0c-ab9a-fefbe419a8dd,cherish,positive,70.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,disgust,negative,0.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,disgust,negative,0.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,heart,positive,60.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,indifferent,neutral,20.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,positive,30.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,positive,30.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,positive,30.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,positive,30.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,interested,positive,30.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,positive,50.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,like,positive,50.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,scared,negative,15.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,want,positive,70.0,dogs
78461336-26e2-4d0c-ab9a-fefbe419a8dd,worried,negative,12.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,adore,positive,72.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,adore,positive,72.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,dislike,negative,10.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,dislike,negative,10.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,hate,negative,5.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,hate,negative,5.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,heart,positive,60.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,heart,positive,60.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,indifferent,neutral,20.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,intrigued,positive,45.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,like,positive,50.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,like,positive,50.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,love,positive,65.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,love,positive,65.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,peeking,neutral,35.0,dogs
78713905-362f-4a87-9671-adab5f1e0e67,super love,positive,75.0,dogs
78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,positive,72.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,adore,positive,72.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,cherish,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,negative,0.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,disgust,negative,0.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,negative,10.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,negative,10.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,negative,10.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,dislike,negative,10.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,hate,negative,5.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,heart,positive,60.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,interested,positive,30.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,interested,positive,30.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,positive,45.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,positive,45.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,positive,45.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,intrigued,positive,45.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,like,positive,50.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,love,positive,65.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,love,positive,65.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,love,positive,65.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,peeking,neutral,35.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,negative,15.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,negative,15.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,want,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,want,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,want,positive,70.0,public speaking
78c7c5a7-5de4-469e-8460-49e8e491bde6,worried,negative,12.0,public speaking
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,positive,72.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,positive,72.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,positive,72.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,positive,72.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,positive,70.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,positive,70.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,positive,70.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,negative,0.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,negative,0.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,negative,0.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,dislike,negative,10.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,negative,5.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,negative,5.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,negative,5.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,negative,5.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,positive,60.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,positive,60.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,positive,60.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,positive,60.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,neutral,20.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,neutral,20.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,neutral,20.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,positive,45.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,positive,45.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,positive,45.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,positive,50.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,positive,50.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,positive,50.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,positive,50.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,positive,65.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,neutral,35.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,neutral,35.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,negative,15.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,negative,15.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,negative,15.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,negative,15.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,negative,15.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,super love,positive,75.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,want,positive,70.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,negative,12.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,negative,12.0,studying
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,negative,12.0,studying
7913b30d-19fd-4900-8a68-ce141192b3ec,adore,positive,72.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,cherish,positive,70.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,negative,10.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,dislike,negative,10.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,negative,5.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,negative,5.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,negative,5.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,hate,negative,5.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,indifferent,neutral,20.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,positive,30.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,positive,30.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,interested,positive,30.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,positive,45.0,cooking
7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,positive,45.0,cooking
